time,net
2018/4/2 11:52,1101.5625
2018/4/2 11:52,1191.4062
2018/4/2 11:52,1152.3438
2018/4/2 11:52,1089.8438
2018/4/2 11:52,992.1875
2018/4/2 11:52,361.32812
2018/4/2 11:52,1169.9219
2018/4/2 11:52,1427.7344
2018/4/2 11:52,1325.1953
2018/4/2 11:52,672.85156
2018/4/2 11:52,940.4297
2018/4/2 11:52,1209.9609
2018/4/2 11:52,1055.6641
2018/4/2 11:52,1816.4062
2018/4/2 11:52,1607.4219
2018/4/2 11:53,1157.2266
2018/4/2 11:53,1210.9375
2018/4/2 11:53,1628.9062
2018/4/2 11:53,1959.9609
2018/4/2 11:53,2108.3984
2018/4/2 11:53,1988.2812
2018/4/2 11:53,1762.6953
2018/4/2 11:53,2275.3906
2018/4/2 11:53,1458.9844
2018/4/2 11:53,1951.1719
2018/4/2 11:53,2065.4297
2018/4/2 11:53,912.1094
2018/4/2 11:53,2216.7969
2018/4/2 11:53,1250.9766
2018/4/2 11:53,857.4219
2018/4/2 11:53,977.53906
2018/4/2 11:54,1181.6406
2018/4/2 11:54,1410.1562
2018/4/2 11:54,870.1172
2018/4/2 11:54,856.4453
2018/4/2 11:54,1217.7734
2018/4/2 11:54,2222.6562
2018/4/2 11:54,1106.4453
2018/4/2 11:54,3871.0938
2018/4/2 11:54,954.10156
2018/4/2 11:54,1550.7812
2018/4/2 11:54,1937.5
2018/4/2 11:54,1459.9609
2018/4/2 11:54,1880.8594
2018/4/2 11:54,1181.6406
2018/4/2 11:54,1433.5938
2018/4/2 11:55,1802.7344
2018/4/2 11:55,894.53125
2018/4/2 11:55,1605.4688
2018/4/2 11:55,2258.789
2018/4/2 11:55,950.1953
2018/4/2 11:55,1065.4297
2018/4/2 11:55,859.375
2018/4/2 11:55,686.52344
2018/4/2 11:55,2562.5
2018/4/2 11:55,1264.6484
2018/4/2 11:55,757.8125
2018/4/2 11:55,1373.0469
2018/4/2 11:55,1054.6875
2018/4/2 11:55,1458.9844
2018/4/2 11:55,853.5156
2018/4/2 11:55,977.53906
2018/4/2 11:56,941.40625
2018/4/2 11:56,649.41406
2018/4/2 11:56,1050.7812
2018/4/2 11:56,1172.8516
2018/4/2 11:56,1298.8281
2018/4/2 11:56,1619.1406
2018/4/2 11:56,1563.4766
2018/4/2 11:56,867.1875
2018/4/2 11:56,2519.5312
2018/4/2 11:56,1001.9531
2018/4/2 11:56,1656.25
2018/4/2 11:56,2695.3125
2018/4/2 11:56,1098.6328
2018/4/2 11:56,665.03906
2018/4/2 11:56,1398.4375
2018/4/2 11:56,1745.1172
2018/4/2 11:57,596.6797
2018/4/2 11:57,629.8828
2018/4/2 11:57,1077.1484
2018/4/2 11:57,1069.3359
2018/4/2 11:57,1368.1641
2018/4/2 11:57,2461.914
2018/4/2 11:57,1018.5547
2018/4/2 11:57,913.08594
2018/4/2 11:57,477.53906
2018/4/2 11:57,741.21094
2018/4/2 11:57,1858.3984
2018/4/2 11:57,4112.3047
2018/4/2 11:57,1042.9688
2018/4/2 11:57,3657.2266
2018/4/2 11:57,815.4297
2018/4/2 11:57,890.625
2018/4/2 11:58,982.4219
2018/4/2 11:58,1812.5
2018/4/2 11:58,2381.836
2018/4/2 11:58,1086.9141
2018/4/2 11:58,444.33594
2018/4/2 11:58,2253.9062
2018/4/2 11:58,1579.1016
2018/4/2 11:58,1258.7891
2018/4/2 11:58,516.60156
2018/4/2 11:58,1026.3672
2018/4/2 11:58,1365.2344
2018/4/2 11:58,977.53906
2018/4/2 11:58,1372.0703
2018/4/2 11:58,2158.2031
2018/4/2 11:58,1625.9766
2018/4/2 11:59,1016.60156
2018/4/2 11:59,1994.1406
2018/4/2 11:59,699.21875
2018/4/2 11:59,752.9297
2018/4/2 11:59,1230.4688
2018/4/2 11:59,774.41406
2018/4/2 11:59,1857.4219
2018/4/2 11:59,2322.2656
2018/4/2 11:59,1081.0547
2018/4/2 11:59,1927.7344
2018/4/2 11:59,1267.5781
2018/4/2 11:59,3278.3203
2018/4/2 11:59,4618.164
2018/4/2 11:59,6282.2266
2018/4/2 11:59,2482.4219
2018/4/2 11:59,4964.8438
2018/4/2 12:00,4082.0312
2018/4/2 12:00,3885.7422
2018/4/2 12:00,5001.953
2018/4/2 12:00,4896.4844
2018/4/2 12:00,4800.7812
2018/4/2 12:00,2308.5938
2018/4/2 12:00,1855.4688
2018/4/2 12:00,4987.3047
2018/4/2 12:00,4413.086
2018/4/2 12:00,4262.6953
2018/4/2 12:00,5428.711
2018/4/2 12:00,5664.0625
2018/4/2 12:00,5481.4453
2018/4/2 12:00,5309.5703
2018/4/2 12:00,6454.1016
2018/4/2 12:01,3399.414
2018/4/2 12:01,5275.3906
2018/4/2 12:01,5277.3438
2018/4/2 12:01,5169.922
2018/4/2 12:01,5387.6953
2018/4/2 12:01,4310.547
2018/4/2 12:01,6616.211
2018/4/2 12:01,4505.8594
2018/4/2 12:01,5014.6484
2018/4/2 12:01,5653.3203
2018/4/2 12:01,4874.0234
2018/4/2 12:01,5857.422
2018/4/2 12:01,5531.25
2018/4/2 12:01,3418.9453
2018/4/2 12:01,4714.8438
2018/4/2 12:01,4240.2344
2018/4/2 12:02,7614.258
2018/4/2 12:02,3603.5156
2018/4/2 12:02,5007.8125
2018/4/2 12:02,5562.5
2018/4/2 12:02,5118.164
2018/4/2 12:02,4230.4688
2018/4/2 12:02,4969.7266
2018/4/2 12:02,5694.336
2018/4/2 12:02,6844.7266
2018/4/2 12:02,4445.3125
2018/4/2 12:02,5307.617
2018/4/2 12:02,3163.086
2018/4/2 12:02,4249.0234
2018/4/2 12:02,4803.711
2018/4/2 12:02,5362.3047
2018/4/2 12:02,5505.8594
2018/4/2 12:03,3686.5234
2018/4/2 12:03,4363.2812
2018/4/2 12:03,5049.8047
2018/4/2 12:03,4801.758
2018/4/2 12:03,3199.2188
2018/4/2 12:03,4062.5
2018/4/2 12:03,4714.8438
2018/4/2 12:03,2642.5781
2018/4/2 12:03,3721.6797
2018/4/2 12:03,3691.4062
2018/4/2 12:03,3268.5547
2018/4/2 12:03,5333.008
2018/4/2 12:03,4318.3594
2018/4/2 12:03,4760.742
2018/4/2 12:03,6321.289
2018/4/2 12:04,5297.8516
2018/4/2 12:04,5110.3516
2018/4/2 12:04,3900.3906
2018/4/2 12:04,3825.1953
2018/4/2 12:04,3411.1328
2018/4/2 12:04,4699.2188
2018/4/2 12:04,3830.0781
2018/4/2 12:04,4626.953
2018/4/2 12:04,4133.789
2018/4/2 12:04,5892.578
2018/4/2 12:04,5247.0703
2018/4/2 12:04,4939.453
2018/4/2 12:04,3901.3672
2018/4/2 12:04,5576.172
2018/4/2 12:04,3795.8984
2018/4/2 12:04,4722.6562
2018/4/2 12:05,4976.5625
2018/4/2 12:05,4033.2031
2018/4/2 12:05,4476.5625
2018/4/2 12:05,5446.289
2018/4/2 12:05,3650.3906
2018/4/2 12:05,5547.8516
2018/4/2 12:05,4533.203
2018/4/2 12:05,5020.508
2018/4/2 12:05,5240.2344
2018/4/2 12:05,5214.8438
2018/4/2 12:05,3512.6953
2018/4/2 12:05,5410.1562
2018/4/2 12:05,4762.6953
2018/4/2 12:05,4362.3047
2018/4/2 12:05,4968.75
2018/4/2 12:05,5168.9453
2018/4/2 12:06,3011.7188
2018/4/2 12:06,5019.5312
2018/4/2 12:06,4521.4844
2018/4/2 12:06,1395.5078
2018/4/2 12:06,4253.9062
2018/4/2 12:06,4246.0938
2018/4/2 12:06,4993.164
2018/4/2 12:06,4850.586
2018/4/2 12:06,5127.9297
2018/4/2 12:06,4688.4766
2018/4/2 12:06,4856.4453
2018/4/2 12:06,4712.8906
2018/4/2 12:06,2055.664
2018/4/2 12:06,2775.3906
2018/4/2 12:06,4634.7656
2018/4/2 12:07,5288.086
2018/4/2 12:07,4150.3906
2018/4/2 12:07,4004.8828
2018/4/2 12:07,2811.5234
2018/4/2 12:07,4138.672
2018/4/2 12:07,4087.8906
2018/4/2 12:07,5341.797
2018/4/2 12:07,4031.25
2018/4/2 12:07,3777.3438
2018/4/2 12:07,3661.1328
2018/4/2 12:07,4109.375
2018/4/2 12:07,5618.164
2018/4/2 12:07,4897.461
2018/4/2 12:07,6240.2344
2018/4/2 12:07,4504.883
2018/4/2 12:07,3810.5469
2018/4/2 12:08,3755.8594
2018/4/2 12:08,2844.7266
2018/4/2 12:08,4269.5312
2018/4/2 12:08,2644.5312
2018/4/2 12:08,5013.672
2018/4/2 12:08,4427.7344
2018/4/2 12:08,3737.3047
2018/4/2 12:08,4627.9297
2018/4/2 12:08,3314.4531
2018/4/2 12:08,4053.711
2018/4/2 12:08,3392.5781
2018/4/2 12:08,5782.2266
2018/4/2 12:08,5277.3438
2018/4/2 12:08,4418.9453
2018/4/2 12:08,5363.2812
2018/4/2 12:09,3519.5312
2018/4/2 12:09,3791.0156
2018/4/2 12:09,4274.414
2018/4/2 12:09,5382.8125
2018/4/2 12:09,5705.078
2018/4/2 12:09,4552.7344
2018/4/2 12:09,5312.5
2018/4/2 12:09,3567.3828
2018/4/2 12:09,3832.0312
2018/4/2 12:09,3893.5547
2018/4/2 12:09,3291.0156
2018/4/2 12:09,4962.8906
2018/4/2 12:09,3789.0625
2018/4/2 12:09,3769.5312
2018/4/2 12:09,3444.336
2018/4/2 12:09,6005.8594
2018/4/2 12:10,4536.133
2018/4/2 12:10,4982.422
2018/4/2 12:10,4197.2656
2018/4/2 12:10,4662.1094
2018/4/2 12:10,5413.086
2018/4/2 12:10,5516.6016
2018/4/2 12:10,4906.25
2018/4/2 12:10,4869.1406
2018/4/2 12:10,5129.883
2018/4/2 12:10,5016.6016
2018/4/2 12:10,3959.961
2018/4/2 12:10,3250.9766
2018/4/2 12:10,5188.4766
2018/4/2 12:10,4826.172
2018/4/2 12:10,5460.9375
2018/4/2 12:10,2586.914
2018/4/2 12:11,4031.25
2018/4/2 12:11,2181.6406
2018/4/2 12:11,2096.6797
2018/4/2 12:11,4006.836
2018/4/2 12:11,3537.1094
2018/4/2 12:11,2007.8125
2018/4/2 12:11,4621.0938
2018/4/2 12:11,2287.1094
2018/4/2 12:11,791.9922
2018/4/2 12:11,313.47656
2018/4/2 12:11,872.0703
2018/4/2 12:11,450.1953
2018/4/2 12:11,861.3281
2018/4/2 12:11,614.2578
2018/4/2 12:11,880.8594
2018/4/2 12:12,513.6719
2018/4/2 12:12,429.6875
2018/4/2 12:12,662.1094
2018/4/2 12:12,391.60156
2018/4/2 12:12,503.90625
2018/4/2 12:12,454.10156
2018/4/2 12:12,694.33594
2018/4/2 12:12,361.32812
2018/4/2 12:12,598.6328
2018/4/2 12:12,587.8906
2018/4/2 12:12,618.16406
2018/4/2 12:12,577.14844
2018/4/2 12:12,620.1172
2018/4/2 12:12,791.0156
2018/4/2 12:12,714.84375
2018/4/2 12:12,875.97656
2018/4/2 12:13,636.71875
2018/4/2 12:13,734.375
2018/4/2 12:13,368.16406
2018/4/2 12:13,521.4844
2018/4/2 12:13,1245.1172
2018/4/2 12:13,677.7344
2018/4/2 12:13,677.7344
2018/4/2 12:13,434.5703
2018/4/2 12:13,481.4453
2018/4/2 12:13,810.5469
2018/4/2 12:13,588.8672
2018/4/2 12:13,698.2422
2018/4/2 12:13,646.4844
2018/4/2 12:13,361.32812
2018/4/2 12:13,865.2344
2018/4/2 12:14,324.21875
2018/4/2 12:14,739.2578
2018/4/2 12:14,1233.3984
2018/4/2 12:14,438.47656
2018/4/2 12:14,681.6406
2018/4/2 12:14,969.72656
2018/4/2 12:14,1017.5781
2018/4/2 12:14,696.28906
2018/4/2 12:14,992.1875
2018/4/2 12:14,1073.2422
2018/4/2 12:14,1030.2734
2018/4/2 12:14,523.4375
2018/4/2 12:14,2902.3438
2018/4/2 12:14,1610.3516
2018/4/2 12:14,776.3672
2018/4/2 12:14,1338.8672
2018/4/2 12:15,1345.7031
2018/4/2 12:15,1520.5078
2018/4/2 12:15,791.9922
2018/4/2 12:15,2199.2188
2018/4/2 12:15,1077.1484
2018/4/2 12:15,735.35156
2018/4/2 12:15,767.5781
2018/4/2 12:15,838.8672
2018/4/2 12:15,823.2422
2018/4/2 12:15,1416.9922
2018/4/2 12:15,2663.086
2018/4/2 12:15,1202.1484
2018/4/2 12:15,1418.9453
2018/4/2 12:15,998.0469
2018/4/2 12:15,882.8125
2018/4/2 12:16,568.3594
2018/4/2 12:16,392.57812
2018/4/2 12:16,1125.9766
2018/4/2 12:16,858.39844
2018/4/2 12:16,1322.2656
2018/4/2 12:16,1151.3672
2018/4/2 12:16,1182.6172
2018/4/2 12:16,976.5625
2018/4/2 12:16,972.65625
2018/4/2 12:16,1003.90625
2018/4/2 12:16,823.2422
2018/4/2 12:16,1112.3047
2018/4/2 12:16,592.77344
2018/4/2 12:16,646.4844
2018/4/2 12:16,900.3906
2018/4/2 12:16,1204.1016
2018/4/2 12:17,871.09375
2018/4/2 12:17,1168.9453
2018/4/2 12:17,1045.8984
2018/4/2 12:17,1294.9219
2018/4/2 12:17,1696.2891
2018/4/2 12:17,1663.0859
2018/4/2 12:17,1528.3203
2018/4/2 12:17,1464.8438
2018/4/2 12:17,2112.3047
2018/4/2 12:17,1445.3125
2018/4/2 12:17,1220.7031
2018/4/2 12:17,1107.4219
2018/4/2 12:17,1396.4844
2018/4/2 12:17,1883.7891
2018/4/2 12:17,1723.6328
2018/4/2 12:18,712.8906
2018/4/2 12:18,1564.4531
2018/4/2 12:18,1378.9062
2018/4/2 12:18,1001.9531
2018/4/2 12:18,1172.8516
2018/4/2 12:18,1330.0781
2018/4/2 12:18,1597.6562
2018/4/2 12:18,1601.5625
2018/4/2 12:18,1231.4453
2018/4/2 12:18,1534.1797
2018/4/2 12:18,1040.0391
2018/4/2 12:18,1603.5156
2018/4/2 12:18,1053.7109
2018/4/2 12:18,1696.2891
2018/4/2 12:18,1421.875
2018/4/2 12:19,2499.0234
2018/4/2 12:19,1825.1953
2018/4/2 12:19,817.3828
2018/4/2 12:19,1763.6719
2018/4/2 12:19,1445.3125
2018/4/2 12:19,1635.7422
2018/4/2 12:19,1790.0391
2018/4/2 12:19,1458.0078
2018/4/2 12:19,979.4922
2018/4/2 12:19,1425.7812
2018/4/2 12:19,1402.3438
2018/4/2 12:19,868.16406
2018/4/2 12:19,1434.5703
2018/4/2 12:19,1680.6641
2018/4/2 12:19,2106.4453
2018/4/2 12:19,1750.9766
2018/4/2 12:20,1622.0703
2018/4/2 12:20,1984.375
2018/4/2 12:20,2053.711
2018/4/2 12:20,910.15625
2018/4/2 12:20,2169.9219
2018/4/2 12:20,1227.5391
2018/4/2 12:20,1035.1562
2018/4/2 12:20,749.02344
2018/4/2 12:20,708.0078
2018/4/2 12:20,1587.8906
2018/4/2 12:20,1106.4453
2018/4/2 12:20,1542.9688
2018/4/2 12:20,1205.0781
2018/4/2 12:20,1292.9688
2018/4/2 12:20,959.96094
2018/4/2 12:21,1231.4453
2018/4/2 12:21,1073.2422
2018/4/2 12:21,769.53125
2018/4/2 12:21,1610.3516
2018/4/2 12:21,1519.5312
2018/4/2 12:21,1670.8984
2018/4/2 12:21,1110.3516
2018/4/2 12:21,1486.3281
2018/4/2 12:21,2214.8438
2018/4/2 12:21,832.03125
2018/4/2 12:21,991.21094
2018/4/2 12:21,1652.3438
2018/4/2 12:21,1231.4453
2018/4/2 12:21,1424.8047
2018/4/2 12:21,1899.4141
2018/4/2 12:21,1254.8828
2018/4/2 12:22,2024.4141
2018/4/2 12:22,1662.1094
2018/4/2 12:22,977.53906
2018/4/2 12:22,1161.1328
2018/4/2 12:22,1859.375
2018/4/2 12:22,1285.1562
2018/4/2 12:22,941.40625
2018/4/2 12:22,1653.3203
2018/4/2 12:22,1538.0859
2018/4/2 12:22,2088.8672
2018/4/2 12:22,2625
2018/4/2 12:22,1565.4297
2018/4/2 12:22,1069.3359
2018/4/2 12:22,1766.6016
2018/4/2 12:22,1779.2969
2018/4/2 12:23,2047.8516
2018/4/2 12:23,1041.0156
2018/4/2 12:23,935.5469
2018/4/2 12:23,1439.4531
2018/4/2 12:23,1482.4219
2018/4/2 12:23,2686.5234
2018/4/2 12:23,1420.8984
2018/4/2 12:23,1553.7109
2018/4/2 12:23,909.1797
2018/4/2 12:23,0
2018/4/2 12:23,772.46094
2018/4/2 12:23,1874.0234
2018/4/2 12:23,2210.9375
2018/4/2 12:23,1032.2266
2018/4/2 12:23,1406.25
2018/4/2 12:23,1957.0312
2018/4/2 12:24,1954.1016
2018/4/2 12:24,1364.2578
2018/4/2 12:24,1065.4297
2018/4/2 12:24,1993.1641
2018/4/2 12:24,1108.3984
2018/4/2 12:24,1582.0312
2018/4/2 12:24,1834.9609
2018/4/2 12:24,1825.1953
2018/4/2 12:24,1968.75
2018/4/2 12:24,2069.336
2018/4/2 12:24,1247.0703
2018/4/2 12:24,1417.9688
2018/4/2 12:24,1157.2266
2018/4/2 12:24,1458.0078
2018/4/2 12:24,2438.4766
2018/4/2 12:25,1560.5469
2018/4/2 12:25,1064.4531
2018/4/2 12:25,1944.3359
2018/4/2 12:25,1526.3672
2018/4/2 12:25,1410.1562
2018/4/2 12:25,869.1406
2018/4/2 12:25,1640.625
2018/4/2 12:25,1226.5625
2018/4/2 12:25,1185.5469
2018/4/2 12:25,1191.4062
2018/4/2 12:25,2565.4297
2018/4/2 12:25,1336.9141
2018/4/2 12:25,707.03125
2018/4/2 12:25,1135.7422
2018/4/2 12:25,1047.8516
2018/4/2 12:26,1561.5234
2018/4/2 12:26,677.7344
2018/4/2 12:26,1164.0625
2018/4/2 12:26,1590.8203
2018/4/2 12:26,1624.0234
2018/4/2 12:26,1346.6797
2018/4/2 12:26,1620.1172
2018/4/2 12:26,1948.2422
2018/4/2 12:26,1998.0469
2018/4/2 12:26,1501.9531
2018/4/2 12:26,957.03125
2018/4/2 12:26,1775.3906
2018/4/2 12:26,1945.3125
2018/4/2 12:26,1358.3984
2018/4/2 12:26,1702.1484
2018/4/2 12:26,1338.8672
2018/4/2 12:27,1955.0781
2018/4/2 12:27,1484.375
2018/4/2 12:27,1537.1094
2018/4/2 12:27,812.5
2018/4/2 12:27,1074.2188
2018/4/2 12:27,1857.4219
2018/4/2 12:27,1096.6797
2018/4/2 12:27,2269.5312
2018/4/2 12:27,1263.6719
2018/4/2 12:27,1156.25
2018/4/2 12:27,547.85156
2018/4/2 12:27,1669.9219
2018/4/2 12:27,893.5547
2018/4/2 12:27,1503.9062
2018/4/2 12:27,1082.0312
2018/4/2 12:28,1899.4141
2018/4/2 12:28,1455.0781
2018/4/2 12:28,1750.9766
2018/4/2 12:28,2348.6328
2018/4/2 12:28,1242.1875
2018/4/2 12:28,1350.5859
2018/4/2 12:28,2145.5078
2018/4/2 12:28,2859.375
2018/4/2 12:28,1586.9141
2018/4/2 12:28,2446.289
2018/4/2 12:28,1781.25
2018/4/2 12:28,1820.3125
2018/4/2 12:28,1902.3438
2018/4/2 12:28,2517.5781
2018/4/2 12:28,2271.4844
2018/4/2 12:28,3933.5938
2018/4/2 12:29,1434.5703
2018/4/2 12:29,2642.5781
2018/4/2 12:29,2625
2018/4/2 12:29,1518.5547
2018/4/2 12:29,1668.9453
2018/4/2 12:29,2602.539
2018/4/2 12:29,1029.2969
2018/4/2 12:29,957.03125
2018/4/2 12:29,2588.8672
2018/4/2 12:29,2699.2188
2018/4/2 12:29,1372.0703
2018/4/2 12:29,1670.8984
2018/4/2 12:29,2311.5234
2018/4/2 12:29,2279.2969
2018/4/2 12:29,2375
2018/4/2 12:30,1544.9219
2018/4/2 12:30,1157.2266
2018/4/2 12:30,1340.8203
2018/4/2 12:30,1669.9219
2018/4/2 12:30,1770.5078
2018/4/2 12:30,1303.7109
2018/4/2 12:30,2706.0547
2018/4/2 12:30,1871.0938
2018/4/2 12:30,805.66406
2018/4/2 12:30,1100.5859
2018/4/2 12:30,1717.7734
2018/4/2 12:30,2795.8984
2018/4/2 12:30,1834.9609
2018/4/2 12:30,1921.875
2018/4/2 12:30,1212.8906
2018/4/2 12:31,1526.3672
2018/4/2 12:31,1323.2422
2018/4/2 12:31,1067.3828
2018/4/2 12:31,1216.7969
2018/4/2 12:31,3032.2266
2018/4/2 12:31,1460.9375
2018/4/2 12:31,2238.2812
2018/4/2 12:31,1556.6406
2018/4/2 12:31,2547.8516
2018/4/2 12:31,1684.5703
2018/4/2 12:31,1384.7656
2018/4/2 12:31,1806.6406
2018/4/2 12:31,1747.0703
2018/4/2 12:31,1357.4219
2018/4/2 12:31,1738.2812
2018/4/2 12:31,1635.7422
2018/4/2 12:32,1778.3203
2018/4/2 12:32,2297.8516
2018/4/2 12:32,1565.4297
2018/4/2 12:32,2078.125
2018/4/2 12:32,961.91406
2018/4/2 12:32,1516.6016
2018/4/2 12:32,1075.1953
2018/4/2 12:32,1720.7031
2018/4/2 12:32,1294.9219
2018/4/2 12:32,1806.6406
2018/4/2 12:32,1315.4297
2018/4/2 12:32,1337.8906
2018/4/2 12:32,2301.7578
2018/4/2 12:32,1178.7109
2018/4/2 12:32,1433.5938
2018/4/2 12:33,1560.5469
2018/4/2 12:33,1363.2812
2018/4/2 12:33,2300.7812
2018/4/2 12:33,1389.6484
2018/4/2 12:33,1699.2188
2018/4/2 12:33,2429.6875
2018/4/2 12:33,2951.1719
2018/4/2 12:33,2310.5469
2018/4/2 12:33,1078.125
2018/4/2 12:33,1605.4688
2018/4/2 12:33,1823.2422
2018/4/2 12:33,4004.8828
2018/4/2 12:33,1754.8828
2018/4/2 12:33,1280.2734
2018/4/2 12:33,1035.1562
2018/4/2 12:34,2440.4297
2018/4/2 12:34,1338.8672
2018/4/2 12:34,1858.3984
2018/4/2 12:34,1926.7578
2018/4/2 12:34,2644.5312
2018/4/2 12:34,2464.8438
2018/4/2 12:34,1479.4922
2018/4/2 12:34,2236.3281
2018/4/2 12:34,2741.211
2018/4/2 12:34,2159.1797
2018/4/2 12:34,1895.5078
2018/4/2 12:34,2819.336
2018/4/2 12:34,3088.8672
2018/4/2 12:34,2363.2812
2018/4/2 12:34,2447.2656
2018/4/2 12:34,1300.7812
2018/4/2 12:35,2275.3906
2018/4/2 12:35,1061.5234
2018/4/2 12:35,2205.0781
2018/4/2 12:35,3696.289
2018/4/2 12:35,3773.4375
2018/4/2 12:35,3939.4531
2018/4/2 12:35,1675.7812
2018/4/2 12:35,2059.5703
2018/4/2 12:35,1252.9297
2018/4/2 12:35,1486.3281
2018/4/2 12:35,793.9453
2018/4/2 12:35,1495.1172
2018/4/2 12:35,4093.75
2018/4/2 12:35,3425.7812
2018/4/2 12:35,2183.5938
2018/4/2 12:36,0
2018/4/2 14:37,0.9765625
2018/4/2 14:37,0
2018/4/2 14:37,63.476562
2018/4/2 14:37,530.27344
2018/4/2 14:37,4406.25
2018/4/2 14:37,787.1094
2018/4/2 14:37,8232.422
2018/4/2 14:37,4523.4375
2018/4/2 14:37,27302.734
2018/4/2 14:37,13603.516
2018/4/2 14:37,21.484375
2018/4/2 14:37,8.7890625
2018/4/2 14:38,12.6953125
2018/4/2 14:38,14.6484375
2018/4/2 14:38,7.8125
2018/4/2 14:38,0
2018/4/2 14:38,9.765625
2018/4/2 14:38,14.6484375
2018/4/2 14:38,19.53125
2018/4/2 14:38,13.671875
2018/4/2 14:38,70.3125
2018/4/2 14:38,386.71875
2018/4/2 14:38,127.92969
2018/4/2 14:38,181.64062
2018/4/2 14:38,19.53125
2018/4/2 14:38,6.8359375
2018/4/2 14:38,9.765625
2018/4/2 14:39,11.71875
2018/4/2 14:39,174.80469
2018/4/2 14:39,0.9765625
2018/4/2 14:39,105.46875
2018/4/2 14:39,0.9765625
2018/4/2 14:39,0.9765625
2018/4/2 14:39,24016.602
2018/4/2 14:39,9088.867
2018/4/2 14:39,9200.195
2018/4/2 14:39,8926.758
2018/4/2 14:39,7501.953
2018/4/2 14:39,9269.531
2018/4/2 14:39,9181.641
2018/4/2 14:39,7399.414
2018/4/2 14:39,9201.172
2018/4/2 14:40,9200.195
2018/4/2 14:40,8312.5
2018/4/2 14:40,8389.648
2018/4/2 14:40,8175.7812
2018/4/2 14:40,7846.6797
2018/4/2 14:40,9173.828
2018/4/2 14:40,7.8125
2018/4/2 14:40,104.49219
2018/4/2 14:40,0
2018/4/2 14:40,0
2018/4/2 14:40,27.34375
2018/4/2 14:40,23.4375
2018/4/2 14:40,0
2018/4/2 14:40,0
2018/4/2 14:40,0
2018/4/2 14:40,0
2018/4/2 14:41,0
2018/4/2 14:41,2.9296875
2018/4/2 14:41,2.9296875
2018/4/2 14:41,83.00781
2018/4/2 14:41,0.9765625
2018/4/2 14:41,0.9765625
2018/4/2 14:41,20.507812
2018/4/2 14:41,0
2018/4/2 14:41,2.9296875
2018/4/2 14:41,10.7421875
2018/4/2 14:41,5.859375
2018/4/2 14:41,4.8828125
2018/4/2 14:41,1.953125
2018/4/2 14:41,0.9765625
2018/4/2 14:41,8.7890625
2018/4/2 14:42,0.9765625
2018/4/2 14:42,0.9765625
2018/4/2 14:42,1.953125
2018/4/2 14:42,0.9765625
2018/4/2 14:42,0.9765625
2018/4/2 14:42,22.460938
2018/4/2 14:42,5.859375
2018/4/2 14:42,4.8828125
2018/4/2 14:42,0.9765625
2018/4/2 14:42,161.13281
2018/4/2 14:42,943.3594
2018/4/2 14:42,791.9922
2018/4/2 14:42,224.60938
2018/4/2 14:42,667.96875
2018/4/2 14:42,209.96094
2018/4/2 14:43,274.41406
2018/4/2 14:43,392.57812
2018/4/2 14:43,1101.5625
2018/4/2 14:43,11553.711
2018/4/2 14:43,505.85938
2018/4/2 14:43,459.96094
2018/4/2 14:43,483.39844
2018/4/2 14:43,782.22656
2018/4/2 14:43,325.1953
2018/4/2 14:43,146.48438
2018/4/2 14:43,457.03125
2018/4/2 14:43,761.71875
2018/4/2 14:43,226.5625
2018/4/2 14:43,257.8125
2018/4/2 14:43,1115.2344
2018/4/2 14:44,8817.383
2018/4/2 14:44,7566.4062
2018/4/2 14:44,8560.547
2018/4/2 14:44,7271.4844
2018/4/2 14:44,503.90625
2018/4/2 14:44,366.21094
2018/4/2 14:44,1217.7734
2018/4/2 14:44,635.7422
2018/4/2 14:44,978.5156
2018/4/2 14:44,1416.0156
2018/4/2 14:44,1999.0234
2018/4/2 14:44,1154.2969
2018/4/2 14:44,844.72656
2018/4/2 14:44,397.46094
2018/4/2 14:44,671.875
2018/4/2 14:45,1851.5625
2018/4/2 14:45,727.53906
2018/4/2 14:45,3026.3672
2018/4/2 14:45,1931.6406
2018/4/2 14:45,2069.336
2018/4/2 14:45,2277.3438
2018/4/2 14:45,4470.703
2018/4/2 14:45,5127.9297
2018/4/2 14:45,4166.0156
2018/4/2 14:45,4308.5938
2018/4/2 14:45,3083.9844
2018/4/2 14:45,3611.3281
2018/4/2 14:45,4260.742
2018/4/2 14:45,5556.6406
2018/4/2 14:45,4701.172
2018/4/2 14:46,2967.7734
2018/4/2 14:46,4353.5156
2018/4/2 14:46,1164.0625
2018/4/2 14:46,5176.758
2018/4/2 14:46,4764.6484
2018/4/2 14:46,5825.1953
2018/4/2 14:46,2383.789
2018/4/2 14:46,3697.2656
2018/4/2 14:46,5513.672
2018/4/2 14:46,4291.992
2018/4/2 14:46,3572.2656
2018/4/2 14:46,3793.9453
2018/4/2 14:46,6392.578
2018/4/2 14:46,4017.5781
2018/4/2 14:46,2333.0078
2018/4/2 14:46,4008.789
2018/4/2 14:47,3752.9297
2018/4/2 14:47,3583.9844
2018/4/2 14:47,5373.047
2018/4/2 14:47,5013.672
2018/4/2 14:47,5094.7266
2018/4/2 14:47,3601.5625
2018/4/2 14:47,3791.0156
2018/4/2 14:47,5229.492
2018/4/2 14:47,3534.1797
2018/4/2 14:47,3322.2656
2018/4/2 14:47,3994.1406
2018/4/2 14:47,5083.9844
