time,cpu
2018/4/2 9:11,1.93E-01
2018/4/2 9:11,1.93E-01
2018/4/2 9:11,1.93E-01
2018/4/2 9:11,1.93E-01
2018/4/2 9:11,1.93E-01
2018/4/2 9:11,1.93E-01
2018/4/2 9:11,1.93E-01
2018/4/2 9:11,1.93E-01
2018/4/2 9:11,1.93E-01
2018/4/2 9:12,1.93E-01
2018/4/2 9:12,1.93E-01
2018/4/2 9:12,1.93E-01
2018/4/2 9:12,1.93E-01
2018/4/2 9:12,1.93E-01
2018/4/2 9:12,1.93E-01
2018/4/2 9:12,1.93E-01
2018/4/2 9:12,1.89E-01
2018/4/2 9:12,1.89E-01
2018/4/2 9:12,1.89E-01
2018/4/2 9:12,1.89E-01
2018/4/2 9:12,1.89E-01
2018/4/2 9:12,1.89E-01
2018/4/2 9:12,1.89E-01
2018/4/2 9:12,1.89E-01
2018/4/2 9:12,1.89E-01
2018/4/2 9:12,1.89E-01
2018/4/2 9:13,1.89E-01
2018/4/2 9:13,1.89E-01
2018/4/2 9:13,1.89E-01
2018/4/2 9:13,1.89E-01
2018/4/2 9:13,1.89E-01
2018/4/2 9:13,1.93E-01
2018/4/2 9:13,1.93E-01
2018/4/2 9:13,1.93E-01
2018/4/2 9:13,1.89E-01
2018/4/2 9:13,1.89E-01
2018/4/2 9:13,1.89E-01
2018/4/2 9:13,1.89E-01
2018/4/2 9:13,1.89E-01
2018/4/2 9:13,1.89E-01
2018/4/2 9:13,1.89E-01
2018/4/2 9:13,1.89E-01
2018/4/2 9:14,2.17E-01
2018/4/2 9:14,3.56E-01
2018/4/2 9:14,4.03E-01
2018/4/2 9:14,4.22E-01
2018/4/2 9:14,4.29E-01
2018/4/2 9:14,4.42E-01
2018/4/2 9:14,4.56E-01
2018/4/2 9:14,4.72E-01
2018/4/2 9:14,4.77E-01
2018/4/2 9:14,4.83E-01
2018/4/2 9:14,4.85E-01
2018/4/2 9:14,4.75E-01
2018/4/2 9:14,4.75E-01
2018/4/2 9:14,4.50E-01
2018/4/2 9:14,4.39E-01
2018/4/2 9:14,4.26E-01
2018/4/2 9:14,4.01E-01
2018/4/2 9:15,3.90E-01
2018/4/2 9:15,3.51E-01
2018/4/2 9:15,3.22E-01
2018/4/2 9:15,2.62E-01
2018/4/2 9:15,2.24E-01
2018/4/2 9:15,2.62E-01
2018/4/2 9:15,4.74E-01
2018/4/2 9:15,2.26E-01
2018/4/2 9:15,2.13E-01
2018/4/2 9:15,2.17E-01
2018/4/2 9:15,2.31E-01
2018/4/2 9:15,2.26E-01
2018/4/2 9:15,2.26E-01
2018/4/2 9:15,2.26E-01
2018/4/2 9:15,2.31E-01
2018/4/2 9:15,2.31E-01
2018/4/2 9:15,2.26E-01
2018/4/2 9:16,2.26E-01
2018/4/2 9:16,2.26E-01
2018/4/2 9:16,2.26E-01
2018/4/2 9:16,2.26E-01
2018/4/2 9:16,2.26E-01
2018/4/2 9:16,2.26E-01
2018/4/2 9:16,2.26E-01
2018/4/2 9:16,2.26E-01
2018/4/2 9:16,2.26E-01
2018/4/2 9:16,2.26E-01
2018/4/2 9:16,2.26E-01
2018/4/2 9:16,2.26E-01
2018/4/2 9:16,2.26E-01
2018/4/2 9:16,2.26E-01
2018/4/2 9:16,2.26E-01
2018/4/2 9:16,2.26E-01
2018/4/2 9:17,2.26E-01
2018/4/2 9:17,2.26E-01
2018/4/2 9:17,2.26E-01
2018/4/2 9:17,2.26E-01
2018/4/2 9:17,2.26E-01
2018/4/2 9:17,2.26E-01
2018/4/2 9:17,2.26E-01
2018/4/2 9:17,2.26E-01
2018/4/2 9:17,2.26E-01
2018/4/2 9:17,2.26E-01
2018/4/2 9:17,2.26E-01
2018/4/2 9:17,2.26E-01
2018/4/2 9:17,2.26E-01
2018/4/2 9:17,2.26E-01
2018/4/2 9:17,2.26E-01
2018/4/2 9:17,2.26E-01
2018/4/2 9:17,2.26E-01
2018/4/2 9:18,2.26E-01
2018/4/2 9:18,2.22E-01
2018/4/2 9:18,2.22E-01
2018/4/2 9:18,2.22E-01
2018/4/2 9:18,2.22E-01
2018/4/2 9:18,2.22E-01
2018/4/2 9:18,2.22E-01
2018/4/2 9:18,2.22E-01
2018/4/2 9:18,2.26E-01
2018/4/2 9:18,2.22E-01
2018/4/2 9:18,2.22E-01
2018/4/2 9:18,2.22E-01
2018/4/2 9:18,2.22E-01
2018/4/2 9:18,2.22E-01
2018/4/2 9:18,2.22E-01
2018/4/2 9:18,2.22E-01
2018/4/2 9:19,2.22E-01
2018/4/2 9:19,2.22E-01
2018/4/2 9:19,2.22E-01
2018/4/2 9:19,2.22E-01
2018/4/2 9:19,2.22E-01
2018/4/2 9:19,2.22E-01
2018/4/2 9:19,2.22E-01
2018/4/2 9:19,2.22E-01
2018/4/2 9:19,2.22E-01
2018/4/2 9:19,2.22E-01
2018/4/2 9:19,2.22E-01
2018/4/2 9:19,2.22E-01
2018/4/2 9:19,2.22E-01
2018/4/2 9:19,2.22E-01
2018/4/2 9:19,2.22E-01
2018/4/2 9:19,2.22E-01
2018/4/2 9:19,2.22E-01
2018/4/2 9:20,2.22E-01
2018/4/2 9:20,2.22E-01
2018/4/2 9:20,2.22E-01
2018/4/2 9:20,2.17E-01
2018/4/2 9:20,2.17E-01
2018/4/2 9:20,2.17E-01
2018/4/2 9:20,2.17E-01
2018/4/2 9:20,2.17E-01
2018/4/2 9:20,2.17E-01
2018/4/2 9:20,2.17E-01
2018/4/2 9:20,2.17E-01
2018/4/2 9:20,2.13E-01
2018/4/2 9:20,2.13E-01
2018/4/2 9:20,2.13E-01
2018/4/2 9:20,2.13E-01
2018/4/2 9:20,2.13E-01
2018/4/2 9:20,2.13E-01
2018/4/2 9:21,2.13E-01
2018/4/2 9:21,2.13E-01
2018/4/2 9:21,2.13E-01
2018/4/2 9:21,2.13E-01
2018/4/2 9:21,2.09E-01
2018/4/2 9:21,2.13E-01
2018/4/2 9:21,2.13E-01
2018/4/2 9:21,2.13E-01
2018/4/2 9:21,2.13E-01
2018/4/2 9:21,2.13E-01
2018/4/2 9:21,2.13E-01
2018/4/2 9:21,2.01E-01
2018/4/2 9:21,2.05E-01
2018/4/2 9:21,2.05E-01
2018/4/2 9:21,2.05E-01
2018/4/2 9:21,2.05E-01
2018/4/2 9:22,2.05E-01
2018/4/2 9:22,2.05E-01
2018/4/2 9:22,2.05E-01
2018/4/2 9:22,2.05E-01
2018/4/2 9:22,2.05E-01
2018/4/2 9:22,2.05E-01
2018/4/2 9:22,2.05E-01
2018/4/2 9:22,2.05E-01
2018/4/2 9:22,2.05E-01
2018/4/2 9:22,2.05E-01
2018/4/2 9:22,2.05E-01
2018/4/2 9:22,2.05E-01
2018/4/2 9:22,2.05E-01
2018/4/2 9:22,2.05E-01
2018/4/2 9:22,2.05E-01
2018/4/2 9:22,2.05E-01
2018/4/2 9:22,2.05E-01
2018/4/2 9:23,2.05E-01
2018/4/2 9:23,2.05E-01
2018/4/2 9:23,2.05E-01
2018/4/2 9:23,2.05E-01
2018/4/2 9:23,2.05E-01
2018/4/2 9:23,2.05E-01
2018/4/2 9:23,2.05E-01
2018/4/2 9:23,2.05E-01
2018/4/2 9:23,2.05E-01
2018/4/2 9:23,2.05E-01
2018/4/2 9:23,2.05E-01
2018/4/2 9:23,2.05E-01
2018/4/2 9:23,2.05E-01
2018/4/2 9:23,2.05E-01
2018/4/2 9:23,2.05E-01
2018/4/2 9:23,2.05E-01
2018/4/2 9:24,2.05E-01
2018/4/2 9:24,2.05E-01
2018/4/2 9:24,2.05E-01
2018/4/2 9:24,2.05E-01
2018/4/2 9:24,2.05E-01
2018/4/2 9:24,2.09E-01
2018/4/2 9:24,2.09E-01
2018/4/2 9:24,2.09E-01
2018/4/2 9:24,2.13E-01
2018/4/2 9:24,2.13E-01
2018/4/2 9:24,2.13E-01
2018/4/2 9:24,2.13E-01
2018/4/2 9:24,2.13E-01
2018/4/2 9:24,2.13E-01
2018/4/2 9:24,2.13E-01
2018/4/2 9:24,2.13E-01
2018/4/2 9:24,2.13E-01
2018/4/2 9:25,2.13E-01
2018/4/2 9:25,2.13E-01
2018/4/2 9:25,2.13E-01
2018/4/2 9:25,2.13E-01
2018/4/2 9:25,2.13E-01
2018/4/2 9:25,2.13E-01
2018/4/2 9:25,2.09E-01
2018/4/2 9:25,2.09E-01
2018/4/2 9:25,2.09E-01
2018/4/2 9:25,2.09E-01
2018/4/2 9:25,2.09E-01
2018/4/2 9:25,2.09E-01
2018/4/2 9:25,2.09E-01
2018/4/2 9:25,2.09E-01
2018/4/2 9:25,2.09E-01
2018/4/2 9:25,2.09E-01
2018/4/2 9:25,2.09E-01
2018/4/2 9:26,2.09E-01
2018/4/2 9:26,2.09E-01
2018/4/2 9:26,2.09E-01
2018/4/2 9:26,2.09E-01
2018/4/2 9:26,2.09E-01
2018/4/2 9:26,2.09E-01
2018/4/2 9:26,2.09E-01
2018/4/2 9:26,2.09E-01
2018/4/2 9:26,2.09E-01
2018/4/2 9:26,2.09E-01
2018/4/2 9:26,2.09E-01
2018/4/2 9:26,2.09E-01
2018/4/2 9:26,2.09E-01
2018/4/2 9:26,2.09E-01
2018/4/2 9:26,2.09E-01
2018/4/2 9:26,2.09E-01
2018/4/2 9:27,2.05E-01
2018/4/2 9:27,2.05E-01
2018/4/2 9:27,2.09E-01
2018/4/2 9:27,2.05E-01
2018/4/2 9:27,2.05E-01
2018/4/2 9:27,2.05E-01
2018/4/2 9:27,2.05E-01
2018/4/2 9:27,2.05E-01
2018/4/2 9:27,2.05E-01
2018/4/2 9:27,2.05E-01
2018/4/2 9:27,2.05E-01
2018/4/2 9:27,2.05E-01
2018/4/2 9:27,2.05E-01
2018/4/2 9:27,2.05E-01
2018/4/2 9:27,2.05E-01
2018/4/2 9:27,2.05E-01
2018/4/2 9:27,2.05E-01
2018/4/2 9:28,2.05E-01
2018/4/2 9:28,2.09E-01
2018/4/2 9:28,2.05E-01
2018/4/2 9:28,2.05E-01
2018/4/2 9:28,2.05E-01
2018/4/2 9:28,2.05E-01
2018/4/2 9:28,2.05E-01
2018/4/2 9:28,2.05E-01
2018/4/2 9:28,2.05E-01
2018/4/2 9:28,2.05E-01
2018/4/2 9:28,2.05E-01
2018/4/2 9:28,2.05E-01
2018/4/2 9:28,2.05E-01
2018/4/2 9:28,2.05E-01
2018/4/2 9:28,2.05E-01
2018/4/2 9:28,2.09E-01
2018/4/2 9:28,2.09E-01
2018/4/2 9:29,2.09E-01
2018/4/2 9:29,2.09E-01
2018/4/2 9:29,2.09E-01
2018/4/2 9:29,2.09E-01
2018/4/2 9:29,2.09E-01
