time,cpu
2018/4/2 9:18,2.24E-04
2018/4/2 9:18,4.33E-05
2018/4/2 9:18,1.48E-05
2018/4/2 9:19,1.27E-05
2018/4/2 9:19,5.77E-05
2018/4/2 9:19,3.16E-05
2018/4/2 9:19,2.83E-05
2018/4/2 9:19,4.44E-05
2018/4/2 9:19,6.25E-05
2018/4/2 9:19,4.80E-05
2018/4/2 9:19,4.39E-05
2018/4/2 9:19,2.01E-05
2018/4/2 9:19,2.94E-05
2018/4/2 9:19,2.29E-05
2018/4/2 9:19,2.01E-05
2018/4/2 9:19,6.37E-05
2018/4/2 9:19,6.22E-05
2018/4/2 9:19,4.36E-05
2018/4/2 9:19,4.45E-05
2018/4/2 9:19,1.16E-05
2018/4/2 9:20,4.64E-02
2018/4/2 9:20,4.81E-02
2018/4/2 9:20,4.73E-02
2018/4/2 9:20,6.02E-02
2018/4/2 9:20,5.67E-02
2018/4/2 9:20,4.73E-02
2018/4/2 9:20,4.98E-02
2018/4/2 9:20,5.32E-02
2018/4/2 9:20,5.58E-02
2018/4/2 9:20,4.98E-02
2018/4/2 9:20,5.06E-02
2018/4/2 9:20,5.84E-02
2018/4/2 9:20,5.41E-02
2018/4/2 9:20,5.06E-02
2018/4/2 9:20,4.64E-02
2018/4/2 9:20,4.98E-02
2018/4/2 9:20,4.64E-02
2018/4/2 9:21,5.58E-02
2018/4/2 9:21,5.67E-02
2018/4/2 9:21,5.76E-02
2018/4/2 9:21,4.64E-02
2018/4/2 9:21,6.02E-02
2018/4/2 9:21,4.64E-02
2018/4/2 9:21,4.64E-02
2018/4/2 9:21,5.06E-02
2018/4/2 9:21,4.98E-02
2018/4/2 9:21,5.32E-02
2018/4/2 9:21,6.02E-02
2018/4/2 9:21,4.98E-02
2018/4/2 9:21,4.56E-02
2018/4/2 9:21,4.98E-02
2018/4/2 9:21,6.38E-02
2018/4/2 9:21,5.32E-02
2018/4/2 9:22,5.32E-02
2018/4/2 9:22,4.98E-02
2018/4/2 9:22,5.67E-02
2018/4/2 9:22,5.32E-02
2018/4/2 9:22,4.56E-02
2018/4/2 9:22,1.20E-01
2018/4/2 9:22,5.23E-02
2018/4/2 9:22,5.32E-02
2018/4/2 9:22,5.67E-02
2018/4/2 9:22,5.93E-02
2018/4/2 9:22,5.32E-02
2018/4/2 9:22,4.64E-02
2018/4/2 9:22,5.23E-02
2018/4/2 9:22,4.64E-02
2018/4/2 9:22,4.98E-02
2018/4/2 9:22,4.98E-02
2018/4/2 9:22,4.98E-02
2018/4/2 9:23,5.76E-02
2018/4/2 9:23,5.15E-02
2018/4/2 9:23,4.64E-02
2018/4/2 9:23,5.67E-02
2018/4/2 9:23,5.23E-02
2018/4/2 9:23,4.64E-02
2018/4/2 9:23,4.98E-02
2018/4/2 9:23,4.89E-02
2018/4/2 9:23,4.64E-02
2018/4/2 9:23,4.64E-02
2018/4/2 9:23,6.38E-02
2018/4/2 9:23,4.73E-02
2018/4/2 9:23,5.32E-02
2018/4/2 9:23,4.64E-02
2018/4/2 9:23,4.64E-02
2018/4/2 9:23,5.76E-02
2018/4/2 9:24,5.67E-02
2018/4/2 9:24,5.32E-02
2018/4/2 9:24,4.98E-02
2018/4/2 9:24,5.67E-02
2018/4/2 9:24,4.64E-02
2018/4/2 9:24,4.64E-02
2018/4/2 9:24,5.67E-02
2018/4/2 9:24,5.32E-02
2018/4/2 9:24,1.57E-01
2018/4/2 9:24,5.41E-02
2018/4/2 9:24,4.98E-02
2018/4/2 9:24,5.32E-02
2018/4/2 9:24,5.67E-02
2018/4/2 9:24,5.32E-02
2018/4/2 9:24,4.56E-02
2018/4/2 9:24,4.98E-02
2018/4/2 9:24,4.98E-02
2018/4/2 9:25,4.98E-02
2018/4/2 9:25,5.32E-02
2018/4/2 9:25,5.06E-02
2018/4/2 9:25,5.06E-02
2018/4/2 9:25,4.64E-02
2018/4/2 9:25,5.58E-02
2018/4/2 9:25,5.93E-02
2018/4/2 9:25,5.32E-02
2018/4/2 9:25,4.64E-02
2018/4/2 9:25,4.73E-02
2018/4/2 9:25,4.98E-02
2018/4/2 9:25,5.23E-02
2018/4/2 9:25,4.89E-02
2018/4/2 9:25,6.74E-02
2018/4/2 9:25,5.67E-02
2018/4/2 9:25,4.89E-02
2018/4/2 9:25,4.98E-02
2018/4/2 9:26,5.93E-02
2018/4/2 9:26,4.64E-02
2018/4/2 9:26,4.98E-02
2018/4/2 9:26,5.32E-02
2018/4/2 9:26,4.56E-02
2018/4/2 9:26,5.84E-02
2018/4/2 9:26,5.32E-02
2018/4/2 9:26,4.98E-02
2018/4/2 9:26,4.98E-02
2018/4/2 9:26,4.64E-02
2018/4/2 9:26,5.67E-02
2018/4/2 9:26,5.76E-02
2018/4/2 9:26,4.98E-02
2018/4/2 9:26,1.35E-01
2018/4/2 9:26,1.80E-01
2018/4/2 9:26,4.64E-02
2018/4/2 9:27,4.73E-02
2018/4/2 9:27,5.41E-02
2018/4/2 9:27,4.98E-02
2018/4/2 9:27,5.32E-02
2018/4/2 9:27,4.73E-02
2018/4/2 9:27,6.38E-02
2018/4/2 9:27,5.32E-02
2018/4/2 9:27,5.67E-02
2018/4/2 9:27,5.32E-02
2018/4/2 9:27,5.67E-02
2018/4/2 9:27,5.32E-02
2018/4/2 9:27,4.98E-02
2018/4/2 9:27,4.64E-02
2018/4/2 9:27,5.32E-02
2018/4/2 9:27,4.64E-02
2018/4/2 9:27,4.98E-02
2018/4/2 9:27,5.06E-02
2018/4/2 9:28,4.73E-02
2018/4/2 9:28,4.89E-02
2018/4/2 9:28,5.32E-02
2018/4/2 9:28,5.32E-02
2018/4/2 9:28,5.32E-02
2018/4/2 9:28,4.98E-02
2018/4/2 9:28,5.93E-02
2018/4/2 9:28,5.41E-02
2018/4/2 9:28,5.32E-02
2018/4/2 9:28,4.98E-02
2018/4/2 9:28,5.84E-02
2018/4/2 9:28,5.58E-02
2018/4/2 9:28,4.64E-02
2018/4/2 9:28,5.67E-02
2018/4/2 9:28,5.32E-02
2018/4/2 9:28,4.98E-02
2018/4/2 9:28,5.32E-02
2018/4/2 9:29,5.84E-02
2018/4/2 9:29,5.32E-02
2018/4/2 9:29,4.81E-02
2018/4/2 9:29,4.98E-02
2018/4/2 9:29,4.98E-02
2018/4/2 9:29,5.23E-02
2018/4/2 9:29,5.67E-02
2018/4/2 9:29,5.58E-02
2018/4/2 9:29,5.49E-02
2018/4/2 9:29,5.93E-02
2018/4/2 9:29,4.64E-02
2018/4/2 9:29,5.67E-02
2018/4/2 9:29,4.98E-02
2018/4/2 9:29,5.41E-02
2018/4/2 9:29,4.64E-02
2018/4/2 9:29,4.98E-02
2018/4/2 9:30,5.32E-02
2018/4/2 9:30,5.32E-02
2018/4/2 9:30,4.64E-02
2018/4/2 9:30,5.32E-02
2018/4/2 9:30,5.67E-02
2018/4/2 9:30,5.32E-02
2018/4/2 9:30,4.89E-02
2018/4/2 9:30,4.64E-02
2018/4/2 9:30,1.32E-01
2018/4/2 9:30,5.76E-02
2018/4/2 9:30,6.29E-02
2018/4/2 9:30,4.98E-02
2018/4/2 9:30,6.74E-02
2018/4/2 9:30,4.64E-02
2018/4/2 9:30,6.02E-02
2018/4/2 9:30,5.58E-02
2018/4/2 9:30,4.98E-02
2018/4/2 9:31,4.98E-02
2018/4/2 9:31,5.32E-02
2018/4/2 9:31,4.64E-02
2018/4/2 9:31,5.32E-02
2018/4/2 9:31,4.98E-02
2018/4/2 9:31,4.64E-02
2018/4/2 9:31,5.93E-02
2018/4/2 9:31,5.15E-02
2018/4/2 9:31,5.41E-02
2018/4/2 9:31,5.58E-02
2018/4/2 9:31,4.98E-02
2018/4/2 9:31,4.64E-02
2018/4/2 9:31,4.98E-02
2018/4/2 9:31,5.41E-02
2018/4/2 9:31,5.67E-02
2018/4/2 9:31,5.32E-02
2018/4/2 9:32,4.98E-02
2018/4/2 9:32,1.76E-01
2018/4/2 9:32,5.32E-02
2018/4/2 9:32,4.98E-02
2018/4/2 9:32,5.32E-02
2018/4/2 9:32,5.32E-02
2018/4/2 9:32,4.64E-02
2018/4/2 9:32,4.98E-02
2018/4/2 9:32,4.64E-02
2018/4/2 9:32,5.32E-02
2018/4/2 9:32,4.98E-02
2018/4/2 9:32,4.98E-02
2018/4/2 9:32,5.23E-02
2018/4/2 9:32,4.64E-02
2018/4/2 9:32,2.30E-04
2018/4/2 9:32,6.57E-03
2018/4/2 9:32,2.35E-01
2018/4/2 9:33,1.18E-01
2018/4/2 9:33,3.43E-01
2018/4/2 9:33,7.07E-01
2018/4/2 9:33,9.08E-01
2018/4/2 9:33,2.75E-01
2018/4/2 9:33,4.02E-01
2018/4/2 9:33,9.74E-01
2018/4/2 9:33,1.00E+00
2018/4/2 9:33,9.61E-01
2018/4/2 9:33,9.74E-01
2018/4/2 9:33,9.08E-01
2018/4/2 9:33,1.00E+00
2018/4/2 9:33,9.96E-01
2018/4/2 9:33,5.62E-01
2018/4/2 9:33,6.14E-01
2018/4/2 9:33,9.38E-01
2018/4/2 9:34,6.37E-01
2018/4/2 9:34,3.25E-01
2018/4/2 9:34,6.57E-01
2018/4/2 9:34,6.25E-01
2018/4/2 9:34,2.28E-01
2018/4/2 9:34,6.01E-01
2018/4/2 9:34,4.50E-01
2018/4/2 9:34,5.66E-01
2018/4/2 9:34,3.82E-01
2018/4/2 9:34,1.40E-01
2018/4/2 9:34,2.57E-01
2018/4/2 9:34,5.05E-01
2018/4/2 9:34,3.09E-01
2018/4/2 9:34,5.67E-02
2018/4/2 9:34,3.99E-02
2018/4/2 9:34,4.80E-05
2018/4/2 9:34,5.32E-02
2018/4/2 9:35,4.32E-01
2018/4/2 9:35,9.19E-02
2018/4/2 9:35,2.74E-01
2018/4/2 9:35,6.47E-02
2018/4/2 9:35,5.49E-02
2018/4/2 9:35,1.20E-01
2018/4/2 9:35,6.02E-02
2018/4/2 9:35,6.38E-02
2018/4/2 9:35,6.29E-02
2018/4/2 9:35,4.24E-02
2018/4/2 9:35,1.28E-01
2018/4/2 9:35,9.10E-02
2018/4/2 9:35,1.73E-02
2018/4/2 9:35,1.40E-01
2018/4/2 9:35,7.76E-02
2018/4/2 9:35,1.31E-01
2018/4/2 9:36,7.48E-02
2018/4/2 9:36,4.34E-01
2018/4/2 9:36,9.68E-02
2018/4/2 9:36,1.40E-01
2018/4/2 9:36,1.43E-01
2018/4/2 9:36,9.78E-02
2018/4/2 9:36,1.68E-01
2018/4/2 9:36,2.27E-01
2018/4/2 9:36,1.44E-01
2018/4/2 9:36,3.60E-02
2018/4/2 9:36,5.55E-04
2018/4/2 9:36,3.12E-03
2018/4/2 9:36,1.80E-02
2018/4/2 9:36,6.28E-05
2018/4/2 9:36,2.80E-05
2018/4/2 9:36,4.33E-05
2018/4/2 9:37,1.90E-05
2018/4/2 9:37,2.29E-05
2018/4/2 9:37,1.27E-05
2018/4/2 9:37,2.30E-04
2018/4/2 9:37,4.33E-05
2018/4/2 9:37,2.68E-05
2018/4/2 9:37,5.44E-05
2018/4/2 9:37,4.44E-05
2018/4/2 9:37,2.94E-05
2018/4/2 9:37,4.30E-05
2018/4/2 9:37,9.60E-04
2018/4/2 9:37,7.13E-05
2018/4/2 9:37,6.16E-05
2018/4/2 9:37,4.39E-05
2018/4/2 9:37,2.60E-05
2018/4/2 9:37,6.10E-05
2018/4/2 9:37,6.37E-05
2018/4/2 9:38,1.27E-05
2018/4/2 9:38,1.38E-05
2018/4/2 9:38,2.83E-05
2018/4/2 9:38,6.44E-05
2018/4/2 9:38,4.66E-04
2018/4/2 9:38,1.16E-05
2018/4/2 9:38,1.90E-05
2018/4/2 9:38,2.19E-04
2018/4/2 9:38,2.83E-05
2018/4/2 9:38,4.33E-05
2018/4/2 9:38,4.30E-05
2018/4/2 9:38,2.68E-05
2018/4/2 9:38,2.94E-05
2018/4/2 9:38,1.80E-05
2018/4/2 9:38,2.94E-05
2018/4/2 9:38,2.15E-05
2018/4/2 9:39,2.01E-05
2018/4/2 9:39,2.30E-04
2018/4/2 9:39,6.10E-05
2018/4/2 9:39,9.34E-06
2018/4/2 9:39,1.38E-05
2018/4/2 9:39,2.68E-05
2018/4/2 9:39,4.39E-05
2018/4/2 9:39,3.16E-05
2018/4/2 9:39,2.94E-05
2018/4/2 9:39,3.03E-05
2018/4/2 9:39,6.37E-05
2018/4/2 9:39,3.28E-05
2018/4/2 9:39,2.94E-05
2018/4/2 9:39,6.25E-05
2018/4/2 9:39,2.79E-02
2018/4/2 9:39,1.85E-05
2018/4/2 9:39,2.60E-05
2018/4/2 9:40,2.42E-05
2018/4/2 9:40,7.49E-05
2018/4/2 9:40,6.24E-05
2018/4/2 9:40,4.30E-05
2018/4/2 9:40,4.39E-05
2018/4/2 9:40,1.90E-05
2018/4/2 9:40,1.27E-05
2018/4/2 9:40,6.16E-05
2018/4/2 9:40,8.26E-04
2018/4/2 9:40,3.28E-05
2018/4/2 9:40,4.14E-05
2018/4/2 9:40,6.25E-05
2018/4/2 9:40,2.42E-05
2018/4/2 9:40,1.38E-05
2018/4/2 9:40,5.77E-05
2018/4/2 9:40,4.36E-05
2018/4/2 9:41,6.15E-05
2018/4/2 9:41,6.28E-05
2018/4/2 9:41,2.60E-05
2018/4/2 9:41,9.72E-04
2018/4/2 9:41,4.64E-02
2018/4/2 9:41,4.98E-02
2018/4/2 9:41,4.98E-02
2018/4/2 9:41,4.64E-02
2018/4/2 9:41,6.02E-02
2018/4/2 9:41,6.02E-02
2018/4/2 9:41,5.93E-02
2018/4/2 9:41,4.98E-02
2018/4/2 9:41,5.41E-02
2018/4/2 9:41,5.15E-02
2018/4/2 9:41,4.98E-02
2018/4/2 9:41,4.64E-02
2018/4/2 9:41,4.98E-02
2018/4/2 9:42,4.64E-02
2018/4/2 9:42,4.64E-02
2018/4/2 9:42,4.98E-02
2018/4/2 9:42,5.67E-02
2018/4/2 9:42,4.98E-02
2018/4/2 9:42,4.64E-02
2018/4/2 9:42,5.67E-02
2018/4/2 9:42,5.32E-02
2018/4/2 9:42,4.64E-02
2018/4/2 9:42,4.56E-02
2018/4/2 9:42,4.64E-02
2018/4/2 9:42,5.06E-02
2018/4/2 9:42,4.98E-02
2018/4/2 9:42,5.67E-02
2018/4/2 9:42,4.73E-02
2018/4/2 9:42,1.77E-01
2018/4/2 9:43,4.64E-02
2018/4/2 9:43,5.76E-02
2018/4/2 9:43,6.02E-02
